"","run","experiment","value","method","replicate","Beta_SSE","Beta_FPR","Beta_TPR","KL_divergence","hellinger_distance","error","best_case_Beta_SSE","best_case_KL_divergence","best_case_hellinger_distance","best_case_error"
"Beta_SSE8","fine_clean_simulations","nonzero",100,"elastic_net",16,1380.91722466594,0.7675,1,3.08845832971295,0.463970891996609,0.354,754.089122499504,2.22452132222546,0.411290878168793,0.348
"Beta_SSE17","fine_clean_simulations","nonzero",100,"group_lasso",16,1380.91722466594,0.7675,1,3.08845832971295,0.463970891996609,0.354,754.089122499504,2.22452132222546,0.411290878168793,0.348
"Beta_SSE9","fine_clean_simulations","nonzero",100,"elastic_net",17,1316.22402637269,0.845,1,2.88031959643466,0.456418478386091,0.3825,738.532184735335,2.39388338959477,0.425482684936977,0.3695
"Beta_SSE18","fine_clean_simulations","nonzero",100,"group_lasso",17,1316.22402637269,0.845,1,2.88031959643466,0.456418478386091,0.3825,738.532184735335,2.39388338959477,0.425482684936977,0.3695
"Beta_SSE10","fine_clean_simulations","nonzero",100,"elastic_net",18,1327.09396489276,0.8975,1,2.75991425180045,0.443413294157583,0.378,767.124956245423,2.34688471324898,0.410843382787794,0.373
"Beta_SSE19","fine_clean_simulations","nonzero",100,"group_lasso",18,1327.09396489276,0.8975,1,2.75991425180045,0.443413294157583,0.378,767.124956245423,2.34688471324898,0.410843382787794,0.373
"Beta_SSE20","fine_clean_simulations","nonzero",100,"elastic_net",19,1311.50543569604,0.875,1,2.8729252969326,0.448859611505543,0.3695,766.950476056669,2.39287640425984,0.418293728532827,0.3535
"Beta_SSE110","fine_clean_simulations","nonzero",100,"group_lasso",19,1311.50543569604,0.875,1,2.8729252969326,0.448859611505543,0.3695,766.950476056669,2.39287640425984,0.418293728532827,0.3535
"Beta_SSE21","fine_clean_simulations","nonzero",100,"elastic_net",2,1414.57227728533,0.8225,1,3.08894052047593,0.460618327067031,0.3585,783.21487227711,2.52045860515946,0.422109461637182,0.352
"Beta_SSE111","fine_clean_simulations","nonzero",100,"group_lasso",2,1414.57227728533,0.8225,1,3.08894052047593,0.460618327067031,0.3585,783.21487227711,2.52045860515946,0.422109461637182,0.352
"Beta_SSE22","fine_clean_simulations","nonzero",100,"elastic_net",20,1422.99831929883,0.8025,1,3.13611706501128,0.466613201158651,0.386,775.132591359022,2.33903458833241,0.417430468385818,0.3785
"Beta_SSE112","fine_clean_simulations","nonzero",100,"group_lasso",20,1422.99831929883,0.8025,1,3.13611706501128,0.466613201158651,0.386,775.132591359022,2.33903458833241,0.417430468385818,0.3785
"Beta_SSE23","fine_clean_simulations","nonzero",100,"elastic_net",21,1271.52747748707,0.83,1,2.81632695922703,0.455792417262114,0.406,747.920542927323,2.39898021080472,0.429772841593537,0.382
"Beta_SSE113","fine_clean_simulations","nonzero",100,"group_lasso",21,1271.52747748707,0.83,1,2.81632695922703,0.455792417262114,0.406,747.920542927323,2.39898021080472,0.429772841593537,0.382
"Beta_SSE24","fine_clean_simulations","nonzero",100,"elastic_net",22,1302.845296985,0.8625,1,3.01553938200671,0.463522404263346,0.3975,747.22082675761,2.51563900561073,0.43212552157478,0.37
"Beta_SSE114","fine_clean_simulations","nonzero",100,"group_lasso",22,1302.845296985,0.8625,1,3.01553938200671,0.463522404263346,0.3975,747.22082675761,2.51563900561073,0.43212552157478,0.37
"Beta_SSE25","fine_clean_simulations","nonzero",100,"elastic_net",23,1375.92686099921,0.825,1,3.16003621485132,0.47380377170735,0.3815,754.831515819929,2.51184669541204,0.432974833678047,0.369
"Beta_SSE115","fine_clean_simulations","nonzero",100,"group_lasso",23,1375.92686099921,0.825,1,3.16003621485132,0.47380377170735,0.3815,754.831515819929,2.51184669541204,0.432974833678047,0.369
"Beta_SSE26","fine_clean_simulations","nonzero",100,"elastic_net",24,1330.68292119267,0.875,1,2.90743770991544,0.456483019574012,0.3825,781.939770687341,2.38713882305764,0.423485402796925,0.3665
"Beta_SSE116","fine_clean_simulations","nonzero",100,"group_lasso",24,1330.68292119267,0.875,1,2.90743770991544,0.456483019574012,0.3825,781.939770687341,2.38713882305764,0.423485402796925,0.3665
"Beta_SSE27","fine_clean_simulations","nonzero",100,"elastic_net",25,1383.45657795308,0.815,1,3.19493446833502,0.471607724385029,0.363,738.907418310634,2.46710905774644,0.424083793185181,0.363
"Beta_SSE117","fine_clean_simulations","nonzero",100,"group_lasso",25,1383.45657795308,0.815,1,3.19493446833502,0.471607724385029,0.363,738.907418310634,2.46710905774644,0.424083793185181,0.363
"Beta_SSE28","fine_clean_simulations","nonzero",100,"elastic_net",26,1384.92089463935,0.875,1,2.98757184571533,0.462603597793906,0.391,795.337678863485,2.41378859445767,0.427647845755482,0.3785
"Beta_SSE118","fine_clean_simulations","nonzero",100,"group_lasso",26,1384.92089463935,0.875,1,2.98757184571533,0.462603597793906,0.391,795.337678863485,2.41378859445767,0.427647845755482,0.3785
"Beta_SSE29","fine_clean_simulations","nonzero",100,"elastic_net",27,1344.31120418903,0.835,1,2.828447273981,0.445781700078355,0.363,770.68398776521,2.28834652347918,0.409675688499673,0.347
"Beta_SSE119","fine_clean_simulations","nonzero",100,"group_lasso",27,1344.31120418903,0.835,1,2.828447273981,0.445781700078355,0.363,770.68398776521,2.28834652347918,0.409675688499673,0.347
"Beta_SSE30","fine_clean_simulations","nonzero",100,"elastic_net",28,1347.14553428339,0.84,1,3.16887834124261,0.475410309959627,0.3725,731.170704059357,2.4112983565338,0.426550480293551,0.3625
"Beta_SSE120","fine_clean_simulations","nonzero",100,"group_lasso",28,1347.14553428339,0.84,1,3.16887834124261,0.475410309959627,0.3725,731.170704059357,2.4112983565338,0.426550480293551,0.3625
"Beta_SSE31","fine_clean_simulations","nonzero",100,"elastic_net",29,1537.31081193531,0.81,1,3.47375701937577,0.481288770572562,0.378,877.045818300342,2.66005580176731,0.435013412518042,0.369
"Beta_SSE121","fine_clean_simulations","nonzero",100,"group_lasso",29,1537.31081193531,0.81,1,3.47375701937577,0.481288770572562,0.378,877.045818300342,2.66005580176731,0.435013412518042,0.369
"Beta_SSE32","fine_clean_simulations","nonzero",100,"elastic_net",3,1312.29706109489,0.865,1,3.0443034588043,0.458675873859199,0.371,785.999647812809,2.48999726345667,0.425526858432242,0.3515
"Beta_SSE122","fine_clean_simulations","nonzero",100,"group_lasso",3,1312.29706109489,0.865,1,3.0443034588043,0.458675873859199,0.371,785.999647812809,2.48999726345667,0.425526858432242,0.3515
"Beta_SSE33","fine_clean_simulations","nonzero",100,"elastic_net",30,1428.49629332799,0.81,1,3.14562621241335,0.461611488543332,0.351,786.47017083588,2.42338635795172,0.414382740487176,0.3445
"Beta_SSE123","fine_clean_simulations","nonzero",100,"group_lasso",30,1428.49629332799,0.81,1,3.14562621241335,0.461611488543332,0.351,786.47017083588,2.42338635795172,0.414382740487176,0.3445
"Beta_SSE34","fine_clean_simulations","nonzero",100,"elastic_net",31,1321.46237164942,0.8725,1,2.87214187764158,0.452942546711244,0.393,759.43800241761,2.41888441133241,0.422915313485605,0.3775
"Beta_SSE124","fine_clean_simulations","nonzero",100,"group_lasso",31,1321.46237164942,0.8725,1,2.87214187764158,0.452942546711244,0.393,759.43800241761,2.41888441133241,0.422915313485605,0.3775
"Beta_SSE35","fine_clean_simulations","nonzero",100,"elastic_net",32,1275.78520396168,0.88,1,2.70942678315061,0.439763389544482,0.3485,731.369785543946,2.17329922533396,0.400012622781598,0.3365
"Beta_SSE125","fine_clean_simulations","nonzero",100,"group_lasso",32,1275.78520396168,0.88,1,2.70942678315061,0.439763389544482,0.3485,731.369785543946,2.17329922533396,0.400012622781598,0.3365
"Beta_SSE36","fine_clean_simulations","nonzero",100,"elastic_net",33,1261.11979127958,0.885,1,2.68617756298495,0.442420690922833,0.3735,713.938492992565,2.2866512021824,0.41282333768762,0.363
"Beta_SSE126","fine_clean_simulations","nonzero",100,"group_lasso",33,1261.11979127958,0.885,1,2.68617756298495,0.442420690922833,0.3735,713.938492992565,2.2866512021824,0.41282333768762,0.363
"Beta_SSE37","fine_clean_simulations","nonzero",100,"elastic_net",34,1319.74622127316,0.805,1,3.27288903276504,0.48204883997743,0.3885,710.142065392194,2.44698631112978,0.432756667092843,0.3775
"Beta_SSE127","fine_clean_simulations","nonzero",100,"group_lasso",34,1319.74622127316,0.805,1,3.27288903276504,0.48204883997743,0.3885,710.142065392194,2.44698631112978,0.432756667092843,0.3775
"Beta_SSE38","fine_clean_simulations","nonzero",100,"elastic_net",35,1434.67498044779,0.775,1,3.47378687775638,0.483729240423142,0.389,807.416680462038,2.60744772189502,0.437023129814062,0.384
"Beta_SSE128","fine_clean_simulations","nonzero",100,"group_lasso",35,1434.67498044779,0.775,1,3.47378687775638,0.483729240423142,0.389,807.416680462038,2.60744772189502,0.437023129814062,0.384
"Beta_SSE39","fine_clean_simulations","nonzero",100,"elastic_net",36,1352.951496962,0.775,1,3.04497580309245,0.465420594876078,0.383,747.819866017362,2.30355353428957,0.420793786392124,0.38
"Beta_SSE129","fine_clean_simulations","nonzero",100,"group_lasso",36,1352.951496962,0.775,1,3.04497580309245,0.465420594876078,0.383,747.819866017362,2.30355353428957,0.420793786392124,0.38
"Beta_SSE40","fine_clean_simulations","nonzero",100,"elastic_net",37,1353.01457897686,0.8625,1,2.95947361090194,0.452524395389075,0.374,790.385439348641,2.38238511065726,0.410221828588267,0.3515
"Beta_SSE130","fine_clean_simulations","nonzero",100,"group_lasso",37,1353.01457897686,0.8625,1,2.95947361090194,0.452524395389075,0.374,790.385439348641,2.38238511065726,0.410221828588267,0.3515
"Beta_SSE41","fine_clean_simulations","nonzero",100,"elastic_net",38,1268.91719425641,0.89,1,2.85149839553833,0.448600685903085,0.369,711.307635197276,2.40835976868151,0.418256488871616,0.347
"Beta_SSE131","fine_clean_simulations","nonzero",100,"group_lasso",38,1268.91719425641,0.89,1,2.85149839553833,0.448600685903085,0.369,711.307635197276,2.40835976868151,0.418256488871616,0.347
"Beta_SSE42","fine_clean_simulations","nonzero",100,"elastic_net",39,1378.28774360198,0.83,1,2.9069573985848,0.449440858995489,0.3745,829.820901563851,2.35851462552894,0.412215718970931,0.3585
"Beta_SSE132","fine_clean_simulations","nonzero",100,"group_lasso",39,1378.28774360198,0.83,1,2.9069573985848,0.449440858995489,0.3745,829.820901563851,2.35851462552894,0.412215718970931,0.3585
"Beta_SSE43","fine_clean_simulations","nonzero",100,"elastic_net",4,1279.15495068855,0.8675,1,2.74116646208921,0.44545794542758,0.377,720.736953309145,2.29246727363239,0.411941440093729,0.368
"Beta_SSE133","fine_clean_simulations","nonzero",100,"group_lasso",4,1279.15495068855,0.8675,1,2.74116646208921,0.44545794542758,0.377,720.736953309145,2.29246727363239,0.411941440093729,0.368
"Beta_SSE44","fine_clean_simulations","nonzero",100,"elastic_net",40,1324.30409909358,0.87,1,2.96107371994656,0.454554885707383,0.3565,756.211166919843,2.40237989991663,0.418227273940231,0.3435
"Beta_SSE134","fine_clean_simulations","nonzero",100,"group_lasso",40,1324.30409909358,0.87,1,2.96107371994656,0.454554885707383,0.3565,756.211166919843,2.40237989991663,0.418227273940231,0.3435
"Beta_SSE45","fine_clean_simulations","nonzero",100,"elastic_net",41,1302.61172027723,0.8625,1,2.83931161117016,0.454938840022376,0.3635,746.010054144258,2.35399580752747,0.422160309521083,0.3435
"Beta_SSE135","fine_clean_simulations","nonzero",100,"group_lasso",41,1302.61172027723,0.8625,1,2.83931161117016,0.454938840022376,0.3635,746.010054144258,2.35399580752747,0.422160309521083,0.3435
"Beta_SSE46","fine_clean_simulations","nonzero",100,"elastic_net",42,1318.58726258585,0.85,1,2.93648534354484,0.460761999388063,0.4035,748.544055582393,2.55228230343078,0.437614352749019,0.386
"Beta_SSE136","fine_clean_simulations","nonzero",100,"group_lasso",42,1318.58726258585,0.85,1,2.93648534354484,0.460761999388063,0.4035,748.544055582393,2.55228230343078,0.437614352749019,0.386
"Beta_SSE47","fine_clean_simulations","nonzero",100,"elastic_net",43,1376.55210222582,0.855,1,2.83174854894722,0.444702690509731,0.353,792.531833971899,2.36246858792614,0.41197079636765,0.337
"Beta_SSE137","fine_clean_simulations","nonzero",100,"group_lasso",43,1376.55210222582,0.855,1,2.83174854894722,0.444702690509731,0.353,792.531833971899,2.36246858792614,0.41197079636765,0.337
"Beta_SSE48","fine_clean_simulations","nonzero",100,"elastic_net",44,1311.04862830847,0.845,1,2.94645162863779,0.459887829213033,0.3805,722.088704042713,2.48919087858519,0.431644772693126,0.3545
"Beta_SSE138","fine_clean_simulations","nonzero",100,"group_lasso",44,1311.04862830847,0.845,1,2.94645162863779,0.459887829213033,0.3805,722.088704042713,2.48919087858519,0.431644772693126,0.3545
"Beta_SSE49","fine_clean_simulations","nonzero",100,"elastic_net",45,1345.42113870172,0.88,1,2.96765501496709,0.454462785858516,0.3955,786.917369748967,2.51534914312259,0.420987893204403,0.3825
"Beta_SSE139","fine_clean_simulations","nonzero",100,"group_lasso",45,1345.42113870172,0.88,1,2.96765501496709,0.454462785858516,0.3955,786.917369748967,2.51534914312259,0.420987893204403,0.3825
"Beta_SSE50","fine_clean_simulations","nonzero",100,"elastic_net",46,1357.14640144695,0.8825,1,2.91845643260585,0.457378471063643,0.4045,796.493124759144,2.44451002592421,0.428828976741542,0.37
"Beta_SSE140","fine_clean_simulations","nonzero",100,"group_lasso",46,1357.14640144695,0.8825,1,2.91845643260585,0.457378471063643,0.4045,796.493124759144,2.44451002592421,0.428828976741542,0.37
"Beta_SSE51","fine_clean_simulations","nonzero",100,"elastic_net",47,1317.87391117673,0.8775,1,3.00054748903561,0.456148497332409,0.377,753.756823379029,2.46545721298503,0.418741398652496,0.36
"Beta_SSE141","fine_clean_simulations","nonzero",100,"group_lasso",47,1317.87391117673,0.8775,1,3.00054748903561,0.456148497332409,0.377,753.756823379029,2.46545721298503,0.418741398652496,0.36
"Beta_SSE52","fine_clean_simulations","nonzero",100,"elastic_net",48,1370.44458085477,0.775,1,3.3159652134779,0.479001389402795,0.3955,753.688556687281,2.54375867950926,0.430288802549216,0.377
"Beta_SSE142","fine_clean_simulations","nonzero",100,"group_lasso",48,1370.44458085477,0.775,1,3.3159652134779,0.479001389402795,0.3955,753.688556687281,2.54375867950926,0.430288802549216,0.377
"Beta_SSE53","fine_clean_simulations","nonzero",100,"elastic_net",49,1370.47385290077,0.84,1,2.96550784634034,0.455414891357948,0.363,814.054592461718,2.45667964788862,0.421645562597801,0.3455
"Beta_SSE143","fine_clean_simulations","nonzero",100,"group_lasso",49,1370.47385290077,0.84,1,2.96550784634034,0.455414891357948,0.363,814.054592461718,2.45667964788862,0.421645562597801,0.3455
"Beta_SSE54","fine_clean_simulations","nonzero",100,"elastic_net",5,1344.16170069886,0.8275,1,2.88709368078859,0.45204536076979,0.3645,803.054564063687,2.50310222529493,0.426984653666131,0.355
"Beta_SSE144","fine_clean_simulations","nonzero",100,"group_lasso",5,1344.16170069886,0.8275,1,2.88709368078859,0.45204536076979,0.3645,803.054564063687,2.50310222529493,0.426984653666131,0.355
"Beta_SSE55","fine_clean_simulations","nonzero",100,"elastic_net",50,1349.95191871001,0.845,1,3.02555281003866,0.454406221041381,0.372,788.830851700935,2.57458859630232,0.421824615850842,0.3495
"Beta_SSE145","fine_clean_simulations","nonzero",100,"group_lasso",50,1349.95191871001,0.845,1,3.02555281003866,0.454406221041381,0.372,788.830851700935,2.57458859630232,0.421824615850842,0.3495
"Beta_SSE56","fine_clean_simulations","nonzero",100,"elastic_net",6,1293.90488880988,0.8475,1,2.93520908963454,0.458744128974368,0.373,743.617708067317,2.4650988035929,0.424745535877183,0.3545
"Beta_SSE146","fine_clean_simulations","nonzero",100,"group_lasso",6,1293.90488880988,0.8475,1,2.93520908963454,0.458744128974368,0.373,743.617708067317,2.4650988035929,0.424745535877183,0.3545
"Beta_SSE57","fine_clean_simulations","nonzero",100,"elastic_net",7,1315.3918282113,0.85,1,2.9444884038382,0.462004393095015,0.385,757.925545343871,2.51664830545567,0.435363027831408,0.365
"Beta_SSE147","fine_clean_simulations","nonzero",100,"group_lasso",7,1315.3918282113,0.85,1,2.9444884038382,0.462004393095015,0.385,757.925545343871,2.51664830545567,0.435363027831408,0.365
"Beta_SSE58","fine_clean_simulations","nonzero",100,"elastic_net",8,1362.87265018017,0.8625,1,2.90837418863811,0.4562662608491,0.3955,786.524745797183,2.37109958342068,0.423549282382102,0.3815
"Beta_SSE148","fine_clean_simulations","nonzero",100,"group_lasso",8,1362.87265018017,0.8625,1,2.90837418863811,0.4562662608491,0.3955,786.524745797183,2.37109958342068,0.423549282382102,0.3815
"Beta_SSE59","fine_clean_simulations","nonzero",100,"elastic_net",9,1283.01886230563,0.875,1,2.81795365838813,0.456086069793469,0.378,718.78068193887,2.24471353692066,0.417009071855198,0.371
"Beta_SSE149","fine_clean_simulations","nonzero",100,"group_lasso",9,1283.01886230563,0.875,1,2.81795365838813,0.456086069793469,0.378,718.78068193887,2.24471353692066,0.417009071855198,0.371
"Beta_SSE60","fine_clean_simulations","nonzero",100,"IBMR",1,1308.09191064196,0.8275,1,2.76276662506282,0.445968019101103,0.3915,658.569319977069,2.10644647503259,0.398629563590493,0.363
"Beta_SSE61","fine_clean_simulations","nonzero",100,"IBMR",10,1298.06536624691,0.7525,1,2.70024703966289,0.444097671844997,0.383,617.019362407194,2.09016092944573,0.398894567014475,0.363
"Beta_SSE62","fine_clean_simulations","nonzero",100,"IBMR",11,1302.78438129273,0.8075,1,2.72509257654134,0.440829123483052,0.3745,639.383256633065,2.08200151349272,0.395261098958836,0.349
"Beta_SSE63","fine_clean_simulations","nonzero",100,"IBMR",12,1310.68927636688,0.7,1,3.01872352631826,0.458331432801244,0.363,585.696672831107,2.13953101375053,0.395664480815964,0.357
"Beta_SSE64","fine_clean_simulations","nonzero",100,"IBMR",13,1333.45189904703,0.7675,1,2.59009788728701,0.435910254478958,0.374,638.868998700943,1.99633337888585,0.391281648232746,0.352
"Beta_SSE65","fine_clean_simulations","nonzero",100,"IBMR",14,1410.90697099434,0.775,1,2.98307212139993,0.461296824929904,0.3865,650.189680813505,2.12893285869528,0.40119453364022,0.375
"Beta_SSE66","fine_clean_simulations","nonzero",100,"IBMR",15,1380.65675212185,0.725,1,3.17268845894259,0.467181964808218,0.3705,634.287308844911,2.33981251176193,0.412972759714237,0.3535
"Beta_SSE67","fine_clean_simulations","nonzero",100,"IBMR",16,1283.1894986445,0.6925,1,2.55815004409318,0.43383129319468,0.369,595.065400493707,1.91612035255753,0.383970531640226,0.3475
"Beta_SSE68","fine_clean_simulations","nonzero",100,"IBMR",17,1349.46829844723,0.695,1,2.96316249540121,0.461128903825134,0.3725,599.313356117409,2.14163252297979,0.408247461189675,0.3635
"Beta_SSE69","fine_clean_simulations","nonzero",100,"IBMR",18,1298.64788345741,0.7625,1,2.54654433066857,0.428933397086993,0.3705,607.221862224249,1.97580538979229,0.381489556894462,0.3535
"Beta_SSE70","fine_clean_simulations","nonzero",100,"IBMR",19,1281.37051800601,0.735,1,2.70209306648874,0.438051585355825,0.3715,618.369121121435,2.11415340255818,0.395589658947217,0.3485
"Beta_SSE71","fine_clean_simulations","nonzero",100,"IBMR",2,1355.33365162939,0.7375,1,2.78410674585888,0.444058808125672,0.374,635.075619952038,2.1528863019487,0.396215609038564,0.3505
"Beta_SSE72","fine_clean_simulations","nonzero",100,"IBMR",20,1321.02170701916,0.7725,1,2.63692916228091,0.439452283305963,0.3935,611.726985989095,2.07426133723091,0.398473401222362,0.375
"Beta_SSE73","fine_clean_simulations","nonzero",100,"IBMR",21,1239.38602394938,0.7325,1,2.60032161881021,0.440679139775135,0.3905,605.338238493914,2.02822831561746,0.39732255335078,0.3765
"Beta_SSE74","fine_clean_simulations","nonzero",100,"IBMR",22,1306.40390392755,0.7475,1,2.93672110433923,0.458449486363428,0.38,594.524698226317,2.17063489058443,0.407642005502861,0.358
"Beta_SSE75","fine_clean_simulations","nonzero",100,"IBMR",23,1343.71329991576,0.775,1,2.94689624269543,0.461377921634028,0.378,595.278365684741,2.11457308942248,0.402696345182516,0.3595
"Beta_SSE76","fine_clean_simulations","nonzero",100,"IBMR",24,1285.20767558481,0.745,1,2.6262777848123,0.439160437388568,0.368,617.251633646072,2.01561720988126,0.392363810709992,0.3595
"Beta_SSE77","fine_clean_simulations","nonzero",100,"IBMR",25,1358.90193232342,0.7175,1,3.01425479954268,0.461483499049157,0.368,581.722592069097,2.16268137596948,0.400212291807385,0.3595
"Beta_SSE78","fine_clean_simulations","nonzero",100,"IBMR",26,1329.26349476962,0.785,1,2.66887483006145,0.443288339260506,0.385,616.822671991295,2.07158145479948,0.398438999377256,0.375
"Beta_SSE79","fine_clean_simulations","nonzero",100,"IBMR",27,1317.58060146306,0.74,1,2.63989709813498,0.43445569930766,0.3595,596.784998057295,1.9771405152046,0.385250992574662,0.344
"Beta_SSE80","fine_clean_simulations","nonzero",100,"IBMR",28,1256.87498340832,0.7775,1,2.70430623074464,0.447990871009993,0.3755,584.225893106127,2.09076064646944,0.402113375858759,0.359
"Beta_SSE81","fine_clean_simulations","nonzero",100,"IBMR",29,1499.461700263,0.7675,1,3.20567434434831,0.467814282006714,0.3755,707.016451625395,2.25451981997456,0.407120605870385,0.369
"Beta_SSE82","fine_clean_simulations","nonzero",100,"IBMR",3,1273.67331127436,0.755,1,2.78372981756377,0.443541486851906,0.371,624.544517804122,2.17859798987512,0.400797227111458,0.3465
"Beta_SSE83","fine_clean_simulations","nonzero",100,"IBMR",30,1332.27825019292,0.74,1,2.62117026189524,0.430651131543426,0.3485,626.476190091625,1.99266755812951,0.379075315978631,0.3305
"Beta_SSE84","fine_clean_simulations","nonzero",100,"IBMR",31,1291.2038673911,0.8275,1,2.67411185025239,0.441340470890722,0.39,597.954854776619,2.05627765112216,0.396107455747758,0.3745
"Beta_SSE85","fine_clean_simulations","nonzero",100,"IBMR",32,1228.61207164191,0.7525,1,2.43074992560479,0.422331011486416,0.3405,588.256249456771,1.8374290662008,0.374359753114438,0.3305
"Beta_SSE86","fine_clean_simulations","nonzero",100,"IBMR",33,1240.50124108365,0.7,1,2.55949009655336,0.434328920574606,0.374,568.07895190938,2.00979613607943,0.390488209689214,0.3565
"Beta_SSE87","fine_clean_simulations","nonzero",100,"IBMR",34,1294.62044032338,0.7325,1,3.08431526535172,0.47137946297954,0.3815,575.367876380995,2.16457493388271,0.412764110727614,0.375
"Beta_SSE88","fine_clean_simulations","nonzero",100,"IBMR",35,1391.99913195457,0.7425,1,3.14571327516148,0.466534242992062,0.389,650.623245195722,2.23156600445742,0.40784652725321,0.3795
"Beta_SSE89","fine_clean_simulations","nonzero",100,"IBMR",36,1329.66075765357,0.7375,1,2.87573238665654,0.456007253963831,0.3825,596.486095569965,1.93288224594755,0.389973805154699,0.372
"Beta_SSE90","fine_clean_simulations","nonzero",100,"IBMR",37,1371.47821895118,0.7725,1,2.97964474306533,0.454045589649022,0.365,620.813192479762,2.09900506969169,0.389539119221543,0.345
"Beta_SSE91","fine_clean_simulations","nonzero",100,"IBMR",38,1224.1745314894,0.81,1,2.60475056457294,0.433165379197081,0.3695,586.357338655818,2.06717697953251,0.391817857478925,0.343
"Beta_SSE92","fine_clean_simulations","nonzero",100,"IBMR",39,1359.98926780649,0.69,1,2.75635020106436,0.439736616306327,0.365,672.269614360004,2.09847776752361,0.391609512510746,0.349
"Beta_SSE93","fine_clean_simulations","nonzero",100,"IBMR",4,1271.79409869934,0.7375,1,2.63968748039723,0.439242421335251,0.369,578.486704277524,2.00853313565951,0.390318231055446,0.36
"Beta_SSE94","fine_clean_simulations","nonzero",100,"IBMR",40,1295.37315452506,0.755,1,2.73656823642979,0.440042716318868,0.353,610.815279122166,2.09538755966817,0.391076345279317,0.3365
"Beta_SSE95","fine_clean_simulations","nonzero",100,"IBMR",41,1298.58819411356,0.6875,1,2.7303029306969,0.446850081924781,0.3495,591.606604898845,1.99798499774948,0.391214083340445,0.3385
"Beta_SSE96","fine_clean_simulations","nonzero",100,"IBMR",42,1288.79545183772,0.7175,1,2.68280398326212,0.44618542652384,0.3945,597.332148046172,2.09411657222042,0.40481506600423,0.382
"Beta_SSE97","fine_clean_simulations","nonzero",100,"IBMR",43,1355.83639223243,0.6325,1,2.64814883383339,0.4325218617259,0.34,616.338935577988,1.87530123608328,0.370703088070123,0.3275
"Beta_SSE98","fine_clean_simulations","nonzero",100,"IBMR",44,1336.09982357599,0.6525,1,2.99228009967595,0.462717950799443,0.369,577.763604325963,2.09260450071451,0.402448756965719,0.354
"Beta_SSE99","fine_clean_simulations","nonzero",100,"IBMR",45,1315.94895567877,0.805,1,2.7711027065774,0.442782500300705,0.394,624.606548625051,2.20295696613485,0.398836346466369,0.381
